code,split,label,regime
5264a54e1830,train,0,dim
0dc8d25b3f69,train,3,well-lit
62cc7ddb53b6,train,2,uneven
a188c60b93fb,train,0,uneven
e68bdd36e589,train,0,dim
8cb6b0efaaac,train,2,uneven
582115961a3d,train,1,well-lit
6630f8675a97,train,4,dim
dee31065f8fe,train,0,uneven
99240ee00485,train,0,uneven
9519a590985d,train,0,uneven
bc34ed91c9bc,train,4,well-lit
4a96c28f3f07,train,0,well-lit
3a1d3ce00f0c,train,2,dim
3cdda8b3df19,train,2,well-lit
289a47dcbb82,train,0,well-lit
527bea76116c,train,2,well-lit
d868acdccb5b,train,3,uneven
91b6ebaa3678,train,3,well-lit
e7defafeb957,train,2,well-lit
69591ebb198d,train,2,well-lit
43e9c66eb0f3,train,0,dim
a87f53bc984a,train,2,uneven
a476fd984005,train,2,dim
e2856afe62c5,train,2,uneven
0243404e8a00,train,4,dim
3cd9713c0ecb,train,0,uneven
9c14ce27cbfc,train,0,well-lit
2f143453bb71,train,0,dim
dbd062558b81,train,1,well-lit
ed2c52c14493,train,0,uneven
b49b2fac2514,train,4,well-lit
e9ff9352ccb3,train,1,well-lit
1b8701231c8f,train,0,dim
2585bbc91909,train,0,dim
62b826899151,train,0,uneven
9095d43fb132,train,0,dim
dc3c0d8ee20b,train,2,well-lit
48a45619d1a3,train,0,uneven
31b5d6fb0256,train,2,dim
7b49041cbf17,train,3,uneven
6e0f78e188ff,train,0,dim
8f06ca4642bd,train,0,uneven
51a078d6d43a,train,0,uneven
408ea9d5e082,train,4,dim
388279491b5d,train,0,uneven
b8e9a8f4617d,train,0,uneven
c2a58b2cfd0b,train,0,uneven
45ae04cfde5d,train,2,uneven
2cdcc910778d,train,0,well-lit
3748349334f6,train,2,uneven
9274e75dc4d5,train,0,uneven
94111ed3d276,train,1,well-lit
7f0ffeb0a333,train,0,well-lit
9dab2e6ba44b,train,2,dim
3abac0961bfd,train,0,uneven
8b568d47a1fd,train,0,uneven
7550966ef777,train,2,well-lit
2af1bf226f51,train,2,dim
054b1b305160,train,0,uneven
3ccf96c1dd6d,train,4,uneven
b4b04d81acbb,train,0,dim
48fda42bd5d4,train,2,uneven
7bc4dd99eee5,train,4,well-lit
a9a3225cf4b5,train,0,uneven
5f51192841f7,train,0,uneven
f85c78201a50,train,0,uneven
be6cbf6e5b10,train,0,uneven
83a63c4a3e4a,train,0,uneven
0b00f8a77510,train,0,dim
cd941e5bc659,train,0,well-lit
d66ccb75ada1,train,1,dim
7bc00e58d419,train,0,well-lit
02cd34a85b24,train,0,uneven
6363b360aefb,train,2,well-lit
4210809074c1,train,0,well-lit
b10fca20c885,train,0,well-lit
e9f82b5bbaf4,train,2,well-lit
35beb47fe159,train,0,well-lit
0161338f53cc,train,2,uneven
f69835dc7c50,train,4,dim
ce8d2efd9d4f,train,0,uneven
d26bc6e1230d,train,0,uneven
21037f5c7790,train,0,uneven
d41b33fcb94f,train,2,uneven
3218a6d8eb2c,train,3,dim
eedae6b28f96,train,0,dim
0e75d51152fc,train,2,uneven
6028a575dc27,train,1,well-lit
74418f620068,train,2,well-lit
6fbaaf8eb67a,train,0,dim
94b1d8ad35ec,train,1,well-lit
d141728fa392,train,2,well-lit
e29e54ff921e,train,0,uneven
331b87d1b9d1,train,2,uneven
513b0a4651fa,train,1,uneven
239f2c348ea4,train,2,dim
90a9a41eec6d,train,0,dim
5814cbd2e9bf,train,0,uneven
60eeae3ba23d,train,2,uneven
f5a8c6426a71,train,3,uneven
d88806d9ece9,train,2,well-lit
b0f0fa677d5f,train,0,uneven
9232dc06cfdc,train,0,uneven
4c17e85686f0,train,0,uneven
0f882877bf13,train,3,dim
de16416220de,train,4,well-lit
6ccfdb031184,train,0,well-lit
4dd9d29eae5d,train,1,dim
587146a55885,train,1,well-lit
6d259b5b4c76,train,4,well-lit
90960ddf4d14,train,0,dim
e067b06fd655,train,0,well-lit
bb08949dd70a,train,0,dim
ea4dcb055139,train,2,dim
f0f89314e860,train,4,well-lit
36865bbc64d6,train,3,dim
b05922e7abd3,train,0,uneven
db690e2d02f8,train,1,uneven
93421787f520,train,0,uneven
ac2c814949f9,train,2,uneven
49c5e7f6b8d2,train,1,well-lit
de57c9e9fa93,train,0,uneven
b6bfe9db60e5,train,3,well-lit
3c42512c81e0,train,0,uneven
0180bfa26c0b,train,2,dim
4a0890b08532,train,2,uneven
fa748b57262b,train,2,uneven
ea68b58a6e8f,train,0,uneven
d9a475dfe59a,train,2,uneven
44a86263117b,train,0,uneven
e59c5f345bb0,train,0,uneven
f42b693a9414,train,0,well-lit
2927665214e1,train,0,well-lit
3cab32dd6ef9,train,0,uneven
bda8c973b09d,train,2,uneven
2e26762daed5,train,2,well-lit
ad12cde115ab,train,0,well-lit
6baafa56895c,train,3,dim
eeaea2c5ff34,train,0,well-lit
03c85870824c,train,3,well-lit
312694ea8e6a,train,4,dim
44a4d04162cc,train,0,uneven
b8e20c076b03,train,0,well-lit
58c12863f33d,train,0,uneven
4ab8c0cece7f,train,0,well-lit
e81f4a2fbbdc,train,0,well-lit
0304bedad8fe,train,0,uneven
83038ca49b6d,train,0,uneven
342edf9b889d,train,0,well-lit
66375b3c64db,train,4,well-lit
07751b94a88a,train,0,uneven
6dc0281f11e3,train,0,uneven
910bfd38e2f5,train,3,well-lit
4029d70e9d8a,train,1,dim
a06e41bd2634,train,2,well-lit
22449af52060,train,0,uneven
876deb29f000,train,0,well-lit
1f5496352859,train,0,well-lit
47536db39f00,train,0,dim
454a944eb557,train,0,well-lit
72595230840c,train,3,well-lit
fd0a70082e7c,train,0,dim
9b70f84400af,train,0,dim
d516f77d4516,train,0,well-lit
1dd9adcbfff4,train,2,well-lit
8d9516ea3587,train,0,uneven
e0863b353093,train,2,uneven
441117562359,train,2,uneven
6de39b94f634,train,0,well-lit
9287e57326d0,train,0,uneven
9cf7c1349673,train,0,well-lit
5e18af29d812,train,2,dim
ee36ca728641,train,0,well-lit
bf87aedf2489,train,0,uneven
1633f8291a80,train,0,uneven
351e842842a2,train,0,dim
fb6b8200b7f8,train,1,well-lit
50915e2329a1,train,0,uneven
70d657f8f503,train,4,well-lit
44f4ae58990e,train,2,uneven
10f10fd30718,train,0,uneven
7e70344b0c25,train,0,uneven
54bdcdecd8f3,train,0,well-lit
423abbaa5fad,train,2,well-lit
4cfd22ae43d4,train,0,uneven
a7ec056502e7,train,1,well-lit
f7defe70afc3,train,0,dim
f298b7d05958,train,0,uneven
a6356a3c5d11,train,0,dim
7743f4e04a6d,train,2,uneven
91e2c2890c9f,train,2,dim
52ddde91a349,train,0,uneven
b0eeae01b8ab,train,2,well-lit
db3cd58aa315,train,0,well-lit
2c9dfc270f1b,train,0,uneven
aea59ebec445,train,3,well-lit
135575dc57c9,train,2,well-lit
76cab26493f1,train,0,dim
e632e38fd2d4,train,0,dim
fe3f62695b2d,train,0,uneven
f2f569a64949,train,0,uneven
a77eb914b383,train,0,well-lit
00a8624548a9,train,2,uneven
50d8a8fb7737,train,2,dim
a8e88d4891c4,train,3,uneven
2cf18033da31,train,0,uneven
d6228d951958,train,2,well-lit
4cae247d9909,train,1,uneven
b8297a2291f5,train,0,uneven
d18f6431ebce,train,0,uneven
9cc6b1f9bcbd,train,4,dim
5293576816aa,train,0,uneven
22895c89792f,train,4,uneven
92b0d27fc0ec,train,2,well-lit
d74ccc796517,train,0,uneven
bcb0498ed2c1,train,0,dim
79cbae28d8b2,train,0,uneven
1e9224ccca95,train,4,well-lit
6b66b0e86f7e,train,0,uneven
5c8482926a08,train,2,well-lit
5b0e53f53ef3,train,1,dim
45693d027798,train,0,uneven
3f47f83217b5,train,2,well-lit
3b73a3a4a734,train,1,well-lit
328d141ed3aa,train,0,uneven
c546670d9684,train,0,dim
e6a58edc5b42,train,2,uneven
99ecdb41d5e7,train,1,well-lit
9eaac43744f5,train,2,uneven
c67117c6ab3b,train,3,uneven
484dbeb9bf2a,train,0,uneven
ed2ef440d22c,train,0,dim
b5834ee64541,train,3,uneven
12e6e66c80a7,train,2,well-lit
c64c0966b4cf,train,0,uneven
e12d41e7b221,train,2,well-lit
76be29bb30b2,train,1,well-lit
c58971bcebb2,train,0,dim
01eb826f6467,train,2,uneven
4a589edaea60,train,0,uneven
4a05f81b3aba,train,0,dim
0b8bdec9d869,train,0,uneven
ad570b850a4f,train,2,dim
2b07790a2422,train,2,dim
d2afca74cbc3,train,0,well-lit
1a19f2ef4472,train,0,dim
189cbbc9e5e3,train,0,uneven
bed8296c8dfe,train,0,uneven
e387311a840e,train,2,well-lit
8a87dd2a784e,train,0,well-lit
4554062fa836,train,0,dim
a15590a7d774,train,2,well-lit
6f923b60934b,train,4,uneven
2bd4d4fbed5c,train,2,uneven
99c6a123ed6a,train,0,uneven
a19ecd0a706e,train,1,uneven
15f8d769935c,train,0,uneven
812d5adafaf2,train,2,well-lit
0fb1053285cf,train,1,uneven
aaaadb174012,train,0,uneven
a8c950a99107,train,1,dim
691eeb59b4cb,train,0,well-lit
ca6842bfcbc9,train,1,well-lit
4ad8d3ec8789,train,0,well-lit
ae8424cdb029,train,2,well-lit
a443c4fd489c,train,1,uneven
b60dbf9f0744,train,2,well-lit
37c4dfe03aba,train,4,uneven
61da799bf0aa,train,0,dim
8241e43408a8,train,0,uneven
a3802934bad7,train,2,well-lit
bec0acd539b2,train,3,dim
441848e0f308,train,0,dim
a73d012c4c38,train,0,uneven
5baed382f062,train,0,well-lit
55f7f018c61c,train,0,dim
d271d3a2b552,train,4,uneven
b5a3ca5c0a80,train,0,uneven
cd1c98ec48b1,train,0,uneven
b3d135bd3bb5,train,3,uneven
222f3ee3a1e8,train,4,uneven
63d217b059b6,train,2,well-lit
65dda202653d,train,0,dim
59ee65760535,train,2,dim
d95959798b57,train,2,well-lit
3730c322d35b,train,0,uneven
3aa2b1ce6700,train,2,uneven
b376def52ccc,train,2,uneven
4205e9deb058,train,0,uneven
3fe282197c1c,train,0,well-lit
abf0f56c6f12,train,2,uneven
a14bbd9a583e,train,3,uneven
73d40ce06a67,train,0,uneven
237c078d00fc,train,3,well-lit
ef48780f5d5f,train,0,uneven
e39b627cf648,train,4,well-lit
3732de8b416f,train,0,well-lit
357f02a779d7,train,0,uneven
883c6a184f16,train,0,well-lit
8871e6a26596,train,2,dim
d1afdb8cf70d,train,0,uneven
a505981d1cab,train,2,well-lit
5ad3dabeb2cd,train,0,well-lit
7e980424868e,train,0,uneven
596f4fdb0004,train,0,uneven
97a5ad7548b7,train,2,dim
4e4a6224a04e,train,0,uneven
30263a7d5609,train,0,dim
b294927b14b0,train,0,uneven
af3b0115aad1,train,3,well-lit
62ecdc90dd42,train,2,well-lit
a1b12fdce6c3,train,2,dim
3ddb86eb530e,train,2,dim
ab88081e5654,train,0,dim
97fdee242fea,train,0,dim
52230bbef30e,train,2,well-lit
650fbed3fdca,train,2,uneven
e65f94ad9be3,train,2,dim
81bc03e2ff2b,train,2,dim
d2dc86021c67,train,0,uneven
0851d6a69589,train,0,well-lit
af7a36454670,train,0,uneven
599498e9e4bc,train,0,well-lit
36041171f441,train,1,uneven
f5e6226bd2e0,train,4,well-lit
5e7db41b3bee,train,4,dim
d83d0695e215,train,2,uneven
2ef10194e80d,train,0,dim
0babc12807b2,train,0,well-lit
f3a268d2726d,train,2,dim
89d2a7403a06,train,2,dim
6f689fced922,train,0,uneven
06586082a24d,train,0,uneven
c3aa424eff9a,train,0,well-lit
04aef84a2cc1,train,0,well-lit
dd3176bacfe2,train,0,dim
c05b7b4c22fe,train,2,well-lit
39fd8ef3a45c,train,0,uneven
0684311afdfc,train,1,well-lit
cb602182cde3,train,2,well-lit
55034b1dbff2,train,2,uneven
27933cdbe0cc,train,0,uneven
cd563556cb57,train,0,dim
624fb7317106,train,2,uneven
ee3f5cf52188,train,0,uneven
266fbefa58fb,train,0,uneven
dce73d90c00c,train,0,uneven
e4d3d437b0a8,train,0,uneven
4fecf87184e6,train,3,well-lit
44ecf3f4efa5,train,4,dim
501c319f7a9f,train,0,uneven
3fd7df6099e3,train,2,dim
9c72ed6befa0,train,4,dim
1cb6961d141c,train,0,uneven
3c311c9109b0,train,2,well-lit
c25e02b39c01,train,0,uneven
4246ed634f25,train,2,uneven
fdbc252813b1,train,0,uneven
ee74c3b177e0,train,2,dim
68ddb15a74de,train,0,uneven
e4f12411fd85,train,4,dim
dbb2c63f6f08,train,3,uneven
5077cdb88aed,train,0,uneven
58b866484a05,train,4,dim
f7fec8935126,train,1,uneven
6b3860e8f64f,train,0,uneven
d994203deb64,train,2,well-lit
64eb5a79dfdd,train,1,uneven
05113073b268,train,0,dim
a76b69e443ce,train,4,dim
bcc762618e7d,train,2,uneven
4276b82e4489,train,0,well-lit
cd45bfa07d41,train,1,uneven
a6c9e96a10d7,train,2,well-lit
f0098e9d4aee,train,4,well-lit
681c3c115684,train,2,dim
06b71823f9cd,train,1,well-lit
012a242ac6ff,train,2,well-lit
61c2fbd16e38,train,2,dim
27e2be850a99,train,4,well-lit
58f07741ee3b,train,0,uneven
51d574513bcb,train,2,well-lit
18f1f979d30d,train,2,dim
697538183db5,train,3,well-lit
a9bc2f892cb3,train,0,dim
7247a2c97f71,train,2,well-lit
ba4e62c11cc0,train,0,uneven
0e0fc1d9810c,train,4,well-lit
37c523296d42,train,0,uneven
c6e1e9fbf39b,train,2,well-lit
a88f68b0b114,train,2,well-lit
ff4832d55461,train,0,dim
1a7e3356b39c,train,4,dim
2a93334f663a,train,0,uneven
683023cda6a5,train,0,uneven
bb752b179751,train,0,uneven
5cc6dea19614,train,2,dim
59bd19c1c5bb,train,0,uneven
0dc031c94225,train,1,well-lit
188219f2d9c6,train,0,well-lit
201f882365d3,train,0,dim
94a67ec0714f,train,2,well-lit
b5b913358b32,train,0,uneven
93a1b984de84,train,0,uneven
247e98aba610,train,4,dim
72c31aa48e2c,train,0,uneven
fb88d23fc5fe,train,0,uneven
b0cc9f8d06e4,train,2,dim
dbee04ae6426,train,2,dim
be8697eb2078,train,0,uneven
a8aed92940fb,train,0,well-lit
362c4a96cebb,train,2,well-lit
b65ff67743b2,train,2,uneven
79d44db3da2d,train,4,dim
8f2996b8d855,train,1,uneven
2eba4279e503,train,0,well-lit
61d9c88a3a4b,train,0,well-lit
dec5595e6154,train,0,well-lit
f549294e12e1,train,4,uneven
d1a24527a15d,train,4,well-lit
ce207b69ff37,train,3,well-lit
e85d410d6836,train,2,well-lit
2821998fc002,train,0,uneven
803120c5d287,train,2,well-lit
0d8f60ed9280,train,0,dim
9a9b21215c55,train,2,dim
8c2f0f04e1ed,train,1,well-lit
ec4649213ccf,train,1,uneven
be197b663520,train,0,uneven
66cd9c28e636,train,1,well-lit
70f5caf5f305,train,2,well-lit
437900a99871,train,2,dim
e5d56f4f359b,train,2,uneven
9fa02dfb5553,train,0,uneven
b3f31c371e59,train,0,uneven
9a78c6a7b1c2,train,2,well-lit
6e44f6d04fc9,train,0,uneven
3de8ad4151e1,train,1,well-lit
1db0393cdbc1,train,0,well-lit
a7b0d0c51731,train,2,well-lit
b6a0e348a01e,train,1,well-lit
d81b6ed83bc2,train,2,dim
8ab8d9b3ce3f,train,2,uneven
0cb14014117d,train,3,well-lit
b96b518596b3,train,4,well-lit
9033f1493da1,train,2,uneven
975252e325e3,train,2,well-lit
2ba0b0d9bda2,train,2,well-lit
0a3202889f4d,train,1,well-lit
b2748ac28fc1,train,2,well-lit
09662e462531,train,0,well-lit
8a234d68b27e,train,3,dim
1e143fa3de57,train,2,well-lit
789434d095d1,train,4,uneven
6889bc64ab09,train,2,dim
b22354b5f94b,train,1,uneven
7347f5133a6a,train,1,uneven
f460608cf4cc,train,2,uneven
e7fc93ac5b6d,train,2,dim
891392c9683c,train,2,dim
3ee17aa12e46,train,1,well-lit
e6f0ce5bf282,train,2,uneven
f5650eb52640,train,1,well-lit
8b76c3c5cb3e,train,3,well-lit
d871895742b1,train,0,dim
3cd801ffdbf0,train,2,well-lit
24de56d433cd,train,0,well-lit
28824d12d31d,train,2,uneven
ca25745942b0,train,1,well-lit
5cab3ef4b31c,train,1,dim
060e00d1e2ab,train,0,uneven
77f69c7ff324,train,2,dim
b0acd3593310,train,0,dim
eda1d75cbcf0,train,0,uneven
2376e5415458,train,2,well-lit
8ac0c44bbf24,train,4,well-lit
a53d6d2472a6,train,0,uneven
7f1f3269f546,train,0,uneven
5dc23e440de3,train,2,well-lit
17d997fe1090,train,0,dim
ccd34029493d,train,2,well-lit
115e42dd6a81,train,2,well-lit
1d3e9b939732,train,0,uneven
b66f23ffa730,train,0,uneven
1dfbede13143,train,2,well-lit
a8dea22ef903,train,0,uneven
677f087cd697,train,1,well-lit
c4a8f2fcf6e8,train,1,uneven
32ed318235b8,train,0,uneven
c5a0e84e955d,train,0,dim
8785b71238d8,train,4,dim
ba0107fb1bfd,train,0,uneven
da9262d9f5d9,train,0,uneven
e10190a9d52f,train,2,well-lit
545df1bbcd61,train,1,uneven
b22cc1bf0b8a,train,0,uneven
7c6594b50690,train,0,uneven
c56293f53191,train,0,uneven
49386d603494,train,1,well-lit
e33766353db2,train,0,well-lit
65e6f1bd9875,train,0,dim
5cf9127f251a,train,2,dim
a654b25124c3,train,0,uneven
01d9477b1171,train,0,well-lit
c561bcd519e9,train,2,dim
5bf3357a2823,train,0,dim
d28bd830c171,train,2,well-lit
ff0740cb484a,train,2,uneven
66460ecab347,train,0,dim
a44345b27804,train,0,uneven
0cecc2864b7f,train,0,dim
750e0168399d,train,0,uneven
bf6cbccacf39,train,0,dim
d9c9b9786da3,train,0,uneven
51269b77d312,train,3,well-lit
4ffa38550c95,train,0,well-lit
8c0d05233238,train,3,dim
cf6551521a35,train,0,well-lit
a64273801bde,train,2,uneven
191cf5668f33,train,0,uneven
e9faf0296643,train,0,well-lit
51405d042000,train,2,uneven
5078caaf1f57,train,0,dim
8ed586c43023,train,0,uneven
842d697884f6,train,2,uneven
1844a039b4ea,train,2,well-lit
49eb73968c44,train,0,uneven
4d7d6928534a,train,1,well-lit
232549883508,train,2,uneven
166068a24416,train,3,well-lit
3fc219927a97,train,2,well-lit
08c17a2d95b7,train,2,dim
d6b109c82067,train,0,uneven
143db89c11c8,train,0,well-lit
5288f7441f64,train,0,well-lit
25e9fd872182,train,1,well-lit
d7e5fe5245e0,train,0,well-lit
875a2fc5fe23,train,4,well-lit
c31651ea04c6,train,3,dim
51a1d162e223,train,4,well-lit
6b07971c3bf6,train,1,dim
e55188915f9d,train,1,uneven
cf1b9d26d38d,train,4,well-lit
b2ffa3e18559,train,3,dim
2d552318eb07,train,2,well-lit
8dfa629ca74e,train,2,well-lit
383e72af1955,train,3,uneven
53c874dbc594,train,0,uneven
c73c5f6ef664,train,2,well-lit
72d98188648f,train,4,well-lit
8e6df9eedcd8,train,0,well-lit
165634a6167e,train,0,dim
7d37a2939f12,train,2,uneven
d2d523e9f669,train,0,uneven
12b57dac703e,train,0,well-lit
a06b353e7bed,train,0,well-lit
85cc6d636898,train,2,well-lit
73e83a07a16d,train,2,dim
4c78d9d18da9,train,2,well-lit
5d9c841eb245,train,0,well-lit
b842b43cb7fb,train,0,well-lit
e4a44f9158dc,train,0,uneven
6d7d26025122,train,4,well-lit
ed3a0fc5b546,train,4,well-lit
1a03a7970337,train,1,well-lit
454792eb6e05,train,0,uneven
46c1548d730e,train,2,well-lit
44f7f3ef9d50,train,0,dim
1d55e689cf84,train,2,uneven
fecf4c5ae84b,train,1,uneven
20404ec7b518,train,2,well-lit
6504b703c429,train,0,uneven
12a82fc7d73e,train,2,well-lit
bebb3f167654,train,1,well-lit
2608e1dac5b1,train,2,well-lit
16ce555748d8,train,4,well-lit
bda91b76095b,train,0,well-lit
aa8a1e814811,train,0,uneven
4926dea289f8,train,0,uneven
ee77763a6afb,train,0,well-lit
962cf85e4f6d,train,2,uneven
b7983cb3f270,train,0,uneven
5d3c8c1f57da,train,0,dim
07d8db76b301,train,2,well-lit
d2c5fb82fe5f,train,0,uneven
e540d2e35d15,train,2,well-lit
4ecd1fdd1435,train,1,dim
33e7bf536fc5,train,0,dim
4e0656629d02,train,1,dim
0b64a0a06f9a,train,0,dim
ababe19ed448,train,1,well-lit
8a7765e785fb,train,0,uneven
e2a47a74e6e1,train,2,well-lit
bdb98063fe84,train,2,dim
47e51065b819,train,2,uneven
da8900ac7f29,train,2,uneven
24f271c87e73,train,0,well-lit
18621b9ca978,train,0,dim
25b4080f598b,train,0,uneven
870fbe6eaa68,train,0,uneven
bdff5d8bddf8,train,4,well-lit
a0a0cd8af5a6,train,2,uneven
ea9c41e1ced0,train,0,uneven
a1edf0e66592,train,0,uneven
8958a4d17b7e,train,3,well-lit
85fce24084da,train,2,uneven
ff1e940105f9,train,0,uneven
7ad0c4975890,train,0,well-lit
c62cef02efa2,train,0,uneven
5299a532f0e0,train,0,uneven
f4de9620e3f2,train,0,dim
b69c224edd6e,train,0,well-lit
bf7047dc683c,train,2,well-lit
1e8a1fdee5b9,train,1,well-lit
17f6c7072f61,train,0,uneven
4927945ecfed,train,0,uneven
b7278b4f2448,train,1,well-lit
1caba2fb38f6,train,0,well-lit
d4be0403e6ab,train,2,well-lit
e019b3e0f33d,train,4,uneven
5e5275ddee29,train,0,uneven
894a37fc3738,train,0,dim
e740af6ac6ea,train,4,well-lit
a384e688e228,train,0,well-lit
f092febbf5c0,train,3,well-lit
6a905a7202d2,train,0,uneven
bb45257258cc,train,1,well-lit
d567a1a22d33,train,1,well-lit
df4913ca3712,train,4,dim
87295c5fa1cc,train,0,uneven
71c1a3cdbe47,train,1,well-lit
fca931da5c5e,train,1,well-lit
1ae3c58759fb,train,0,uneven
b92eacd1392a,train,0,uneven
e2a233493b90,train,1,well-lit
922586d86cd8,train,0,uneven
254052cf3e48,train,4,well-lit
97a235367f9d,train,0,dim
c5bec7f1e5f3,train,0,uneven
5db2e3a4594a,train,0,well-lit
e12b67835e03,train,2,uneven
febfb20dc311,train,0,uneven
e9ab8413e771,train,4,dim
efff2f1a35f5,train,2,well-lit
57469423a012,train,2,well-lit
05339950962e,train,0,well-lit
000c1434d8d7,train,2,well-lit
ff344e5c9341,train,2,uneven
a2b97d98f130,train,0,dim
840527bc6628,train,2,uneven
7d3835e4e63a,train,3,well-lit
ab50123abadb,train,2,well-lit
541db13517e2,train,2,dim
cb2201c226d6,train,0,well-lit
9837048b85dc,train,2,uneven
8344c783da65,train,0,well-lit
ca360bec5851,train,2,uneven
a6731dd737af,train,0,dim
3a6e9730b298,train,4,dim
3ffa14d60b24,train,2,uneven
18cde9649e90,train,0,uneven
a4ee03ecff60,train,0,uneven
8ef2eb8c51c4,train,1,well-lit
460893cd86e3,train,2,uneven
da0a83f074f3,train,0,well-lit
9782c0489eca,train,1,well-lit
3e1f8fecb06f,train,2,dim
9122b31414d3,train,0,uneven
3694e8c8e09a,train,0,dim
8b8fe3fc8950,train,0,dim
686ed1dbae20,train,2,well-lit
5728b8aa98ef,train,0,uneven
55eb405ec71e,train,4,well-lit
f583a722434c,train,2,dim
c8823cdaf7fa,train,2,well-lit
4a558a1cd243,train,2,dim
a76132e79688,test,0,uneven
838c87c63422,test,4,well-lit
1e036f2e7095,test,0,dim
e3cd96cb094c,test,0,well-lit
6cd606dc52e9,test,4,well-lit
38487e1a5b1f,test,2,uneven
4cde86044ad1,test,0,uneven
84b4da14bc23,test,0,uneven
1f4bf8e28b41,test,2,uneven
a688f20f8895,test,2,uneven
8676427e4625,test,1,well-lit
1ee355480567,test,0,well-lit
69c4cbb630de,test,0,uneven
461fa5292fda,test,0,uneven
81704925f759,test,0,uneven
702de9dcde32,test,4,uneven
a8e08e7fe016,test,2,well-lit
3e6bfc4d5c65,test,2,well-lit
73881f55a3ec,test,1,uneven
bb7e0a2544cd,test,3,well-lit
8f318a978844,test,4,dim
f61bf44c677c,test,2,well-lit
8ff863f8874f,test,1,dim
8d62ba9cb22a,test,2,dim
ca63fe4f4b52,test,1,uneven
ec6659926105,test,0,uneven
bfd5c0e55420,test,2,uneven
d1cf31577a59,test,0,dim
cd54d022e37d,test,4,uneven
eaa0dfbd5024,test,4,well-lit
a8b637abd96b,test,0,well-lit
4aa07d720638,test,1,uneven
9c088d2d1559,test,2,dim
73ba798fee25,test,0,uneven
a821b6ecef33,test,0,well-lit
7c90ab025331,test,4,uneven
80c67efc8101,test,0,uneven
959bb2d01091,test,0,uneven
b019a49787c1,test,3,dim
3435fd8675a2,test,3,well-lit
7a42443ed106,test,0,uneven
c0a0828e01b4,test,3,well-lit
ae49cc60f251,test,0,uneven
1e7ccd4a1c87,test,0,dim
33b91def2035,test,0,uneven
4860f7813654,test,0,dim
05a5183c92d0,test,1,well-lit
1d37f1c8b6d8,test,0,uneven
b0b3b16fc305,test,0,well-lit
d436c06f0490,test,0,uneven
75a7bc945b7d,test,2,dim
25d069089c5e,test,4,well-lit
d838d5b9f571,test,0,uneven
6d9effbcde78,test,0,dim
f066db7a2efe,test,0,well-lit
7a6e384a0846,test,3,dim
51d780864365,test,2,uneven
d99b0f7dd9b9,test,0,uneven
259d30f693b6,test,1,uneven
0231642cf1c2,test,0,dim
1e742358e0b9,test,0,well-lit
6b91e99c9408,test,0,well-lit
415d5c5e785f,test,0,uneven
4731e708ede3,test,0,well-lit
e4ae1ee6aada,test,0,uneven
e9678824215d,test,0,uneven
82ac8463fadd,test,1,uneven
fc4d69128e7c,test,2,dim
53ddae6a619e,test,0,uneven
e26bcae6c67b,test,0,dim
6b7cf869622a,test,2,dim
6cb98da77e3e,test,2,dim
233d948e2544,test,0,dim
542964865b1e,test,0,well-lit
540e4973829e,test,0,uneven
d4583e9525dc,test,0,dim
b553e7909535,test,0,uneven
8a9bef2fbd4e,test,3,dim
d26bb2ed6e71,test,0,well-lit
aef9016557ca,test,2,well-lit
f4c7ae514c54,test,0,uneven
b72f59b85f7c,test,0,well-lit
0dbaa09a458c,test,2,well-lit
519c6e8f78dc,test,0,well-lit
4aa3d771c5e4,test,0,uneven
8446826853d0,test,2,well-lit
9d74428188bb,test,2,well-lit
af133a85ea0c,test,1,well-lit
82f2784ead76,test,2,uneven
c704bd669f36,test,0,well-lit
77a9538b8362,test,1,well-lit
633fe9dbaf39,test,0,dim
9e5737f771c3,test,0,well-lit
606daaf0bfc7,test,0,dim
d1f1ea894da1,test,2,uneven
191a711852bd,test,3,uneven
c8a3eb9a5b52,test,2,well-lit
36a1e3c780a0,test,2,well-lit
ef4121e9bb67,test,0,uneven
e893e86dde94,test,0,uneven
ca05f7e7801b,test,0,uneven
a150ff5dfe07,test,2,well-lit
ffcf7b45f213,test,2,well-lit
0124dffecf29,test,1,uneven
973b0facfa9b,test,0,uneven
9faad91b6578,test,2,dim
236f56771ec6,test,2,dim
da9574d35b82,test,0,dim
d57d1be1bbd1,test,0,well-lit
6f4e0538d1e4,test,2,well-lit
c58e5c0c5b33,test,0,uneven
cadde4030858,test,0,uneven
c80b0f27541a,test,0,dim
74211a2b6dcf,test,0,dim
b37aae3c8fe1,test,4,well-lit
e599151ca14b,test,2,well-lit
04ac765f91a1,test,1,uneven
1bea04b2bb2d,test,2,uneven
6c6efb6b1358,test,1,dim
10f6ef37fe43,test,0,well-lit
31cb39681f6a,test,1,well-lit
6c9c902a97de,test,0,well-lit
6fe67fd7f5d1,test,0,uneven
cd314653a4d8,test,0,uneven
40527a5e95dd,test,2,well-lit
3b018e8b7303,test,3,dim
44c869174e3a,test,2,uneven
9e5ec293267c,test,2,well-lit
a45d77edf8d9,test,2,well-lit
69f43381317b,test,0,uneven
c639d837f5e4,test,0,uneven
6e68e742f5bc,test,2,uneven
4489d421e5aa,test,2,well-lit
b9127e38d9b9,test,2,well-lit
4dd4a4bf2421,test,0,uneven
840a06a9c690,test,0,uneven
a5c9a8c726b2,test,4,well-lit
